,Kingdom,Phylum,Class,Order,Family,Genus,Species 
OTU8676,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Luellia,
OTU8677,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8678,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8679,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8680,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8681,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Ramariopsis,
OTU8682,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8683,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8684,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,
OTU8685,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8686,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8687,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8689,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8690,Fungi,Basidiomycota,Agaricomycetes,Atheliales,,,
OTU8691,Fungi,Ascomycota,Dothideomycetes,Capnodiales,,,
OTU8692,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8693,Fungi,,,,,,
OTU8694,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8695,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8696,Fungi,Basidiomycota,Agaricomycetes,Russulales,,,
OTU8697,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,
OTU8698,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8699,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,,,
OTU8700,Ichthyosporia,Ichthyosporea,Dermocystida,,,,
OTU8701,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,,,
OTU8702,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8703,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8704,Viridiplantae,Bryophyta,Bryopsida,Dicranales,,,
OTU8705,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8706,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,,
OTU8707,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8708,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8709,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,
OTU8710,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,,
OTU8711,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Botryotrichum,Botryotrichum atrogriseum
OTU8712,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8713,,,,,,,
OTU8714,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
OTU8715,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8716,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8717,Viridiplantae,Anthophyta,Eudicotyledonae,Lamiales,,,
OTU8718,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,
OTU8719,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8720,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8721,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Picoa,Picoa juniperi
OTU8722,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Amauroderma,Amauroderma omphalodes
OTU8723,Fungi,Chytridiomycota,Synchytriomycetes,Synchytriales,Synchytriaceae,,
OTU8724,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8725,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8726,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8727,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus macrocarpum
OTU8728,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8729,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU8730,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8731,Fungi,Basidiomycota,Agaricomycetes,Boletales,,,
OTU8732,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8733,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia byssoides
OTU8734,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,
OTU8735,Fungi,Mucoromycota,Endogonomycetes,,,,
OTU8736,Rhodoplantae,Rhodophyta,Bangiophyceae,Bangiales,,,
OTU8737,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8738,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia arunalokei
OTU8739,,,,,,,
OTU8740,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8741,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8742,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8743,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium,Myrmecridium iridis
OTU8744,Fungi,Monoblepharomycota,Sanchytriomycetes,Sanchytriales,Sanchytriaceae,,
OTU8745,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,,,
OTU8746,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8747,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8748,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8749,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8750,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8751,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8752,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,
OTU8753,Fungi,Ascomycota,Sordariomycetes,Microascales,,,
OTU8754,Stramenopila,Oomycota,Oomycetes,Pythiales,,,
OTU8755,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8756,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8757,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8758,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8759,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8760,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8761,Viridiplantae,Anthophyta,Eudicotyledonae,Rosales,,,
OTU8762,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8763,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Pezicula,
OTU8764,Rhodoplantae,Rhodophyta,Florideophyceae,Ceramiales,,,
OTU8765,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8766,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8767,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8768,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8769,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,,
OTU8770,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8771,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8772,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8773,Fungi,,,,,,
OTU8774,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8775,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8776,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8777,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,Arrhenia subglobispora
OTU8778,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU8779,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8780,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8781,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,,
OTU8783,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,,,
OTU8784,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8785,Viridiplantae,Anthophyta,Monocotyledonae,Asparagales,,,
OTU8786,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8787,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Sordaria fimicola
OTU8788,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8789,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8790,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8791,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU8792,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8793,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8795,,,,,,,
OTU8796,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8797,,,,,,,
OTU8798,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius vietus
OTU8799,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8800,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8801,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU8802,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,,,
OTU8803,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8805,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8806,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8807,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8809,Viridiplantae,Anthophyta,Monocotyledonae,Liliales,,,
OTU8810,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,,
OTU8811,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8812,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU8813,Fungi,Mucoromycota,Endogonomycetes,Endogonales,,,
OTU8814,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8815,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,
OTU8816,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8817,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8818,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8819,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8820,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8821,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8822,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU8823,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8824,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,
OTU8825,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8826,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8827,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8828,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8829,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,
OTU8830,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,,,
OTU8831,Rhodoplantae,Rhodophyta,Florideophyceae,Gracilariales,,,
OTU8832,Viridiplantae,Anthophyta,Monocotyledonae,Alismatales,,,
OTU8833,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,,
OTU8834,,,,,,,
OTU8835,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,
OTU8836,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8837,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8838,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8839,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8840,Viridiplantae,Anthophyta,Monocotyledonae,Asparagales,,,
OTU8841,Fungi,,,,,,
OTU8842,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8843,Viridiplantae,Anthophyta,Eudicotyledonae,Fabales,,,
OTU8844,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,,
OTU8845,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8846,,,,,,,
OTU8847,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU8848,,,,,,,
OTU8849,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU8850,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8851,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8852,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8853,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8854,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8855,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia fristingensis
OTU8856,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8857,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8858,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Acarospora,
OTU8859,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8860,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8861,Fungi,Basidiomycota,Agaricomycetes,Russulales,,,
OTU8862,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8863,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8864,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8865,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8866,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8867,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,
OTU8868,Rhodoplantae,Rhodophyta,Florideophyceae,Gracilariales,,,
OTU8869,Fungi,Basidiomycota,Agaricomycetes,Boletales,,,
OTU8870,Fungi,Ascomycota,Leotiomycetes,Erysiphales,,,
OTU8871,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8872,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,
OTU8873,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
OTU8874,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8875,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8876,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8877,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8878,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU8879,Viridiplantae,Anthophyta,Monocotyledonae,Alismatales,,,
OTU8880,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8881,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8882,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8883,Viridiplantae,Anthophyta,Eudicotyledonae,Rosales,Rosaceae,Geum,Geum rossii
OTU8884,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,,
OTU8885,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,
OTU8886,,,,,,,
OTU8887,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8888,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Ramariopsis,
OTU8889,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8890,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Microcyclospora,,
OTU8891,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8892,Viridiplantae,Anthophyta,Eudicotyledonae,Ranunculales,,,
OTU8893,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8894,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8895,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8896,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,,
OTU8897,Fungi,Ascomycota,Leotiomycetes,Helotiales,Chalara,,
OTU8898,Fungi,Basidiomycota,Agaricomycetes,Boletales,,,
OTU8899,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,Cystofilobasidium macerans
OTU8900,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Lophodermium,
OTU8902,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8903,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,
OTU8904,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8905,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8906,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Krasilnikovozyma,
OTU8907,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8908,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8909,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8910,,,,,,,
OTU8911,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU8912,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8913,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8914,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,,,
OTU8915,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU8916,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8917,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8918,Fungi,,,,,,
OTU8919,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8921,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,
OTU8922,Protista,,,,,,
OTU8923,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8924,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8925,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8926,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania serpens
OTU8927,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8928,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8929,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8930,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8931,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,,
OTU8932,Fungi,Ascomycota,Sordariomycetes,Microascales,,,
OTU8933,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8934,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8935,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8936,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8937,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8938,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8939,,,,,,,
OTU8940,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8941,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8942,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,Hyphodontia crustosa
OTU8943,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,
OTU8944,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,
OTU8945,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU8946,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Psoroglaena,
OTU8947,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8948,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8949,Protista,,,,,,
OTU8950,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU8951,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,,
OTU8952,Viridiplantae,Chlorophyta,Chlorophyceae,Chlorosarcinales,,,
OTU8953,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8954,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8956,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Sphaerellopsis,Sphaerellopsis filum
OTU8957,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8959,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Butyriboletus,Butyriboletus fechtneri
OTU8960,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8961,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8962,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU8963,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8964,Viridiplantae,Anthophyta,Eudicotyledonae,Caryophyllales,,,
OTU8965,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8966,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8967,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,
OTU8968,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU8969,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiotremataceae,Lophiotrema,Lophiotrema rubi
OTU8970,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,
OTU8971,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8972,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8973,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8974,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma chytrophilum
OTU8975,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,
OTU8976,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8977,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU8978,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,Uromyces pisi-sativi
OTU8979,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,
OTU8980,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU8981,,,,,,,
OTU8982,Fungi,Ascomycota,Dothideomycetes,Capnodiales,,,
OTU8983,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8984,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8985,Protista,,,,,,
OTU8986,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8987,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU8988,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU8989,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,,
OTU8990,Ichthyosporia,Ichthyosporea,Dermocystida,,,,
OTU8991,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Agonimia,Agonimia repleta
OTU8992,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,
OTU8993,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,
OTU8994,,,,,,,
OTU8995,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,,
OTU8996,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,
OTU8997,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU8998,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Tricharina,
OTU8999,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU9000,Rhodoplantae,Rhodophyta,Florideophyceae,Gracilariales,,,
OTU9001,,,,,,,
OTU9002,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU9003,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,,,
OTU9004,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU9005,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,,,
OTU9006,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,,,
OTU9007,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,
OTU9008,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU9009,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,Pezoloma ericae
OTU9010,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Dothiora,
OTU9011,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU9012,Fungi,Glomeromycota,Glomeromycetes,,,,
OTU9013,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU9014,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU9016,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU9017,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium subprimulinum
OTU9018,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU9019,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,,,
OTU9020,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU9021,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU9022,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,,
OTU9023,Fungi,Ascomycota,Leotiomycetes,Helotiales,Lauriomyces,,
OTU9024,Rhodoplantae,Rhodophyta,Bangiophyceae,Bangiales,,,
OTU9025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Richoniella,Richoniella asterospora
OTU9026,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU9027,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU9028,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU9030,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma fimbriatum
OTU9031,,,,,,,
